X1,gene,entrez_id,ensembl_id,subclass,pct.1,pct.2,avg_log2FC,roc_avg_diff,roc_myAUC,roc_power,MAST_p_val,MAST_p_val_adj,dup_gene,avg_expr,avg_expr_ratio
204,ADAMTSL3,57188,ENSG00000156218,SST,0.846,0.659,2.20190352862301,1.52624322273004,0.727,0.454,0,0,TRUE,NA,NA
205,ADAMTSL3,57188,ENSG00000156218,LAMP5,0.894,0.656,2.15254879687714,1.4920331295731,0.777,0.554,0,0,TRUE,NA,NA
206,ADAMTSL3,57188,ENSG00000156218,L5 ET,0.93,0.667,2.53028939550275,1.75386296049346,0.868,0.736,5.16810559144156e-73,2.59857517243273e-68,TRUE,5.207288416371376,1.2458113039027794
210,ADAP1,11033,ENSG00000105963,Oligodendrocyte,0.499,0.536,2.18689948322564,1.51584321096585,0.535,0.0700000000000001,2.77851961286693e-175,1.39706744654562e-170,FALSE,1.7294975968675153,1.027124638815994
211,ADAP2,55803,ENSG00000184060,Pericyte,0.469,0.219,4.04800393130404,2.80586251187897,0.66,0.32,1.28979863135999e-17,6.48523649834118e-13,FALSE,NA,NA
212,ADAP2,55803,ENSG00000184060,Microglia,0.617,0.212,7.50186152560252,5.19989416542251,0.76,0.52,0,0,FALSE,3.295730837744057,1.7804717751901573
213,ADARB1,104,ENSG00000197381,Endothelial,0.4,0.683,1.62859980055556,1.12885936001559,0.416,0.168,1.51266602906531e-9,7.60583606074329e-5,FALSE,NA,NA
214,ADARB2,105,ENSG00000185736,VIP,0.999,0.562,3.71799073657699,2.57711479640633,0.964,0.928,0,0,TRUE,NA,NA
215,ADARB2,105,ENSG00000185736,LAMP5,0.995,0.573,3.43752491039424,2.38271069974434,0.951,0.902,0,0,TRUE,NA,NA
216,ADARB2,105,ENSG00000185736,PAX6,1,0.592,3.22192643419313,2.23326922383253,0.954,0.908,5.65400262187785e-282,2.8428890583064e-277,TRUE,8.565566543122165,1.0380727967366152
217,ADARB2.AS1,NA,NA,PAX6,0.502,0.045,2.74313211017049,1.90139428806813,0.728,0.456,6.21666662209032e-123,3.12580214425323e-118,FALSE,1.4336466403120856,1.4611920369461988
219,ADARB2.AS1,NA,NA,LAMP5,0.352,0.032,2.34458914877098,1.62514535804205,0.66,0.32,0,0,FALSE,NA,NA
220,ADAT1,23536,ENSG00000065457,Pericyte,0.875,0.827,1.70679228762123,1.18305826196611,0.537,0.0740000000000001,NA,NA,FALSE,NA,NA
228,ADCY3,109,ENSG00000138031,VLMC,0.727,0.684,2.622293880528,1.81763560988759,0.634,0.268,0.0483751704651978,1,FALSE,3.046783210946237,1.118951252776869
229,ADCY4,196883,"ENSG00000129467, ENSG00000284814",Endothelial,0.414,0.028,6.46167908120702,4.47889463682182,0.699,0.398,1.15347250704309e-130,5.79977511266338e-126,FALSE,1.9107987759271112,8.179987465793209
230,ADCY5,111,ENSG00000173175,Oligodendrocyte,0.501,0.557,1.9289458497165,1.3370433771838,0.513,0.026,4.62635256246335e-73,2.3261763319322e-68,FALSE,NA,NA
231,ADCY6,112,ENSG00000174233,Pericyte,0.438,0.557,3.20433307200352,2.22107443443423,0.48,0.04,1.98572659434914e-4,1,FALSE,NA,NA
232,ADCY7,113,ENSG00000121281,Microglia,0.509,0.269,4.8372642766668,3.35293609499493,0.665,0.33,1.13290309350403e-249,5.69635004444762e-245,FALSE,2.5364353243674653,1.1948914962660286
234,ADCY8,114,ENSG00000155897,Astrocyte,0.652,0.455,1.59499422746592,1.10556575177739,0.639,0.278,1.13780545562383e-66,5.72099961142216e-62,TRUE,NA,NA
235,ADCY8,114,ENSG00000155897,SST,0.891,0.438,2.34962707814327,1.62863738458231,0.825,0.65,0,0,TRUE,NA,NA
236,ADCY8,114,ENSG00000155897,PVALB,0.925,0.431,2.26026303480786,1.56669494990094,0.849,0.698,0,0,TRUE,4.736820063597387,1.0361529628363544
237,ADCYAP1,116,ENSG00000141433,L2/3 IT,0.501,0.083,2.59672928331858,1.79991558140972,0.711,0.422,0,0,FALSE,1.799760728628142,1.708789668450546
238,ADCYAP1R1,117,ENSG00000078549,SST,0.802,0.388,1.75389270301763,1.21570578210133,0.752,0.504,0,0,FALSE,NA,NA
239,ADCYAP1R1,117,ENSG00000078549,LAMP5,0.771,0.389,1.50332351147507,1.04202445344842,0.729,0.458,0,0,FALSE,NA,NA
240,ADCYAP1R1,117,ENSG00000078549,Astrocyte,0.614,0.404,1.97286483038831,1.36748569480953,0.649,0.298,1.16193081799714e-94,5.84230434597141e-90,FALSE,NA,NA
241,ADCYAP1R1,117,ENSG00000078549,PVALB,0.854,0.381,1.57147759120097,1.08926526165408,0.782,0.564,0,0,FALSE,3.67329930693835,1.0548293089807195
242,ADD3,120,ENSG00000148700,VLMC,1,0.831,2.17720041531076,1.5091203293866,0.822,0.644,0.00841001928434704,1,FALSE,NA,NA
243,ADD3,120,ENSG00000148700,Astrocyte,0.981,0.827,2.3910764920079,1.65736792893845,0.859,0.718,0,0,FALSE,5.980682868956363,1.0748549852568272
244,ADD3.AS1,NA,NA,L6b,0.739,0.208,2.65380690389117,1.83947877318268,0.806,0.612,0,0,FALSE,2.8933406792007665,1.1500742496671885
245,ADD3.AS1,NA,NA,Astrocyte,0.602,0.21,3.82650404815315,2.65233049237857,0.731,0.462,0,0,FALSE,NA,NA
246,ADD3.AS1,NA,NA,VLMC,0.364,0.22,1.9420096227714,1.34609849464428,0.589,0.178,NA,NA,FALSE,NA,NA
250,ADGRA2,25960,ENSG00000020181,VLMC,0.364,0.296,1.77082506079418,1.22744239815438,0.561,0.122,NA,NA,FALSE,1.1143882283703135,1.215053874719695
253,ADGRA3,166647,ENSG00000152990,Astrocyte,0.864,0.334,4.2192640540602,2.92457098310975,0.865,0.73,0,0,FALSE,4.349394093039646,2.9817574162899416
254,ADGRA3,166647,ENSG00000152990,OPC,0.391,0.346,1.80271748749434,1.24954854380281,0.542,0.0840000000000001,5.62970703479326e-22,2.8306729941644e-17,FALSE,NA,NA
255,ADGRB1,575,ENSG00000181790,Astrocyte,0.657,0.681,2.00573505016451,1.39026959497179,0.58,0.16,1.34256692660879e-122,6.75056076368167e-118,FALSE,2.5774189310920144,1.0278235084617589
256,ADGRD1,283383,ENSG00000111452,VLMC,0.727,0.23,4.95106997791041,3.43182019594359,0.803,0.606,2.98391367803236e-10,1.50034163645145e-5,FALSE,3.122454294189837,1.3724350854515595
257,ADGRD1,283383,ENSG00000111452,PAX6,0.351,0.229,1.86415922380139,1.29213671009275,0.577,0.154,2.45396247643665e-28,1.23387687277711e-23,FALSE,NA,NA
258,ADGRD1,283383,ENSG00000111452,Pericyte,0.5,0.23,5.30498916256081,3.67713828093009,0.679,0.358,1.45384728793778e-19,7.31008954847997e-15,FALSE,NA,NA
261,ADGRE3,84658,ENSG00000131355,Microglia,0.385,0.403,1.75918386171189,1.21937333383216,0.513,0.026,1.13455639054951e-17,5.704662987322e-13,FALSE,NA,NA
262,ADGRE5,976,ENSG00000123146,VLMC,0.455,0.269,2.78727546688024,1.93199213131195,0.622,0.244,0.00745243247131062,1,FALSE,1.1700744148830404,1.8161265203233206
264,ADGRF3,165082,ENSG00000173567,Pericyte,0.562,0.69,1.92268584991706,1.33270427597252,0.429,0.142,NA,NA,FALSE,NA,NA
265,ADGRF3,165082,ENSG00000173567,Astrocyte,0.795,0.687,1.94073713257949,1.34521647165547,0.627,0.254,2.57411899842612e-60,1.29429277359864e-55,FALSE,1.3127610350595285,1.4072270557628788
266,ADGRF5,221395,ENSG00000069122,L2/3 IT,0.364,0.125,1.8743091960097,1.2991721347117,0.631,0.262,0,0,TRUE,NA,NA
267,ADGRF5,221395,ENSG00000069122,Pericyte,0.594,0.174,4.95847035031843,3.43694974321331,0.748,0.496,2.72628253763774e-17,1.37080212274963e-12,TRUE,NA,NA
269,ADGRF5,221395,ENSG00000069122,Endothelial,0.957,0.173,7.51859730104042,5.21149452098179,0.972,0.944,2.74807913349198e-143,1.3817616691111e-138,TRUE,6.5903880931200485,2.1532837606604973
270,ADGRG1,9289,ENSG00000205336,Microglia,0.577,0.163,4.30475344648952,2.98382771443992,0.734,0.468,7.51074348678661e-255,3.77647693259117e-250,FALSE,NA,NA
271,ADGRG1,9289,ENSG00000205336,OPC,0.666,0.161,3.5477048404133402,2.45908160759138,0.781,0.562,1.8507687132057e-311,9.30585016686945e-307,FALSE,NA,NA
272,ADGRG1,9289,ENSG00000205336,Astrocyte,0.744,0.155,4.07773178694028,2.82646829119732,0.831,0.662,0,0,FALSE,3.42022002107781,1.1679716575917891
275,ADGRG6,57211,ENSG00000112414,L5 ET,0.361,0.099,1.78663450559853,1.23840067024674,0.638,0.276,9.25855148737108e-25,4.65529227336505e-20,FALSE,1.2793071716655635,1.0214343001720676
276,ADGRL4,64123,ENSG00000162618,Endothelial,0.771,0.101,7.88056261846924,5.46238976021805,0.872,0.744,3.69614598236331e-140,1.8584591613921e-135,FALSE,4.7531681004970965,14.65545690147092
277,ADGRV1,84059,ENSG00000164199,Astrocyte,1,0.755,6.66788019123501,4.62182235486606,1,1,0,0,FALSE,8.284895686735855,2.0742317647924633
279,ADHFE1,137872,ENSG00000147576,Astrocyte,0.72,0.253,3.65300343160875,2.53206902919541,0.783,0.566,0,0,FALSE,3.3030125726719772,2.0315419452914685
280,ADHFE1,137872,ENSG00000147576,VLMC,0.455,0.265,2.08964555609769,1.44843192557873,0.607,0.214,NA,NA,FALSE,NA,NA
281,ADI1,55256,"ENSG00000280830, ENSG00000182551",Astrocyte,0.382,0.376,1.69241565309926,1.17309313828126,0.533,0.0660000000000001,1.23966993964318e-54,6.23318442351988e-50,FALSE,NA,NA
282,ADIPOR2,79602,"ENSG00000006831, ENSG00000285070",Oligodendrocyte,0.752,0.549,3.35134056306861,2.32297226238718,0.719,0.438,0,0,FALSE,NA,NA
283,ADIPOR2,79602,"ENSG00000006831, ENSG00000285070",Endothelial,0.729,0.557,3.63295122098874,2.51816989594016,0.71,0.42,3.05258194577278e-23,1.53486872815401e-18,FALSE,3.823136849794492,1.0681011154987423
284,ADIRF,10974,ENSG00000148671,Pericyte,0.562,0.025,7.46825266265132,5.17659827682607,0.776,0.552,9.11763089106343e-41,4.5844359883356e-36,FALSE,3.4756379112231692,3.2437470165656483
285,ADNP,23394,ENSG00000101126,VLMC,0.545,0.805,1.52142524092672,1.05457161618109,0.426,0.148,NA,NA,FALSE,NA,NA
286,ADORA2A.AS1,NA,NA,Pericyte,0.5,0.509,4.14552771276615,2.87346084603698,0.547,0.0940000000000001,3.82319464428958e-12,1.92234049909524e-7,FALSE,0.9958954680301212,1.267188942608651
287,ADORA2A.AS1,NA,NA,SST,0.571,0.506,1.96987571428,1.36541379740668,0.572,0.144,2.02928350524104e-215,1.02034403927025e-210,FALSE,NA,NA
288,ADORA2B,136,ENSG00000170425,Astrocyte,0.481,0.189,5.06795635072671,3.51283965570709,0.678,0.356,0,0,FALSE,1.591330474784908,3.048365449014461
289,ADPGK,83440,ENSG00000159322,Microglia,0.413,0.374,3.27656655398625,2.27114286881258,0.564,0.128,2.20211567417603e-100,1.10724578213245e-95,FALSE,2.094860718041298,1.051229572638446
290,ADRA1A,148,ENSG00000120907,VIP,0.797,0.267,2.77835920631263,1.92581185043837,0.819,0.638,0,0,TRUE,NA,NA
291,ADRA1A,148,ENSG00000120907,LAMP5,0.882,0.276,2.56772712957092,1.77981282030936,0.855,0.71,0,0,TRUE,NA,NA
292,ADRA1A,148,ENSG00000120907,Astrocyte,0.699,0.297,1.78117734884345,1.23461805742808,0.727,0.454,7.14971784120519e-203,3.59494962773638e-198,TRUE,NA,NA
293,ADRA1A,148,ENSG00000120907,OPC,0.576,0.302,1.63560936021939,1.13371801653353,0.66,0.32,2.99839215264747e-70,1.50762155827267e-65,TRUE,NA,NA
294,ADRA1A,148,ENSG00000120907,PAX6,0.695,0.304,1.92276887939866,1.33276182762359,0.731,0.462,6.2993454037904e-62,3.16737386247985e-57,TRUE,NA,NA
295,ADRA1A,148,ENSG00000120907,L5 ET,0.994,0.305,2.69584805677595,1.86861947977226,0.934,0.868,1.79925868225638e-107,9.04685258025329e-103,TRUE,5.769569412008723,1.2623412628386816
296,ADRA1B,147,ENSG00000170214,L5/6 IT Car3,0.782,0.384,1.61809548321694,1.12157832206861,0.746,0.492,1.74301504815379e-196,8.76405396362206e-192,FALSE,NA,NA
297,ADRA1B,147,ENSG00000170214,VIP,0.725,0.366,2.579481575936,1.78796038166636,0.741,0.482,0,0,FALSE,2.8944141345229197,1.007460349503854
299,ADRA2A,150,ENSG00000150594,L6b,0.482,0.079,2.1208322071418,1.47004886482106,0.702,0.404,6.09225190867257e-258,3.06324518219965e-253,FALSE,1.5403233010111779,1.415704747415641
303,ADRBK2,157,ENSG00000100077,LAMP5,0.986,0.902,1.5151514829135,1.05022297850271,0.815,0.63,0,0,FALSE,5.725165156351707,1.0938445293440604
304,ADSS,159,ENSG00000035687,Oligodendrocyte,0.455,0.571,1.58912601822821,1.10149821908933,0.491,0.018,2.56693669080958e-106,1.29068143750596e-101,FALSE,NA,NA
306,ADTRP,84830,ENSG00000111863,L6b,0.744,0.174,2.49210835629571,1.72739788081625,0.802,0.604,0,0,TRUE,2.720290693728662,1.2414865964505943
307,ADTRP,84830,ENSG00000111863,L6 CT,0.55,0.166,1.85639344916946,1.28675388530177,0.699,0.398,0,0,TRUE,NA,NA
308,ADTRP,84830,ENSG00000111863,L5 ET,0.614,0.186,1.92505426058133,1.33434593314686,0.725,0.45,4.97246829755207e-34,2.50020678469216e-29,TRUE,NA,NA
311,AFAP1,60312,ENSG00000196526,VIP,0.812,0.54,1.87429597607599,1.29916297135193,0.732,0.464,0,0,FALSE,NA,NA
312,AFAP1,60312,ENSG00000196526,OPC,0.609,0.56,1.79083302269597,1.24131086053536,0.588,0.176,1.98703761528133e-42,9.99102383339605e-38,FALSE,NA,NA
313,AFAP1,60312,ENSG00000196526,PVALB,0.885,0.54,1.61373871157721,1.11855843809019,0.777,0.554,0,0,FALSE,3.78143910083754,1.0935219423084113
314,AFAP1L1,134265,ENSG00000157510,Endothelial,0.386,0.106,6.20311645688486,4.29967268277474,0.656,0.312,2.64685905202875e-41,1.33086719995057e-36,FALSE,1.8696117305371758,6.2129720483956925
315,AFAP1L2,84632,ENSG00000169129,Endothelial,0.514,0.263,4.47721550037645,3.10336930084522,0.675,0.35,8.4620553393457e-27,4.25480604517641e-22,FALSE,2.79210204197664,1.0852628266746989
316,AFAP1L2,84632,ENSG00000169129,OPC,0.583,0.258,3.67341728782655,2.54621883607713,0.705,0.41,5.50413711242627e-197,2.76753518149906e-192,FALSE,NA,NA
318,AFF1,4299,ENSG00000172493,VLMC,0.909,0.732,2.05370468595714,1.42351961277395,0.643,0.286,NA,NA,FALSE,NA,NA
319,AFF1,4299,ENSG00000172493,Microglia,0.779,0.732,2.98021424283699,2.06572709988705,0.652,0.304,9.26681260092857e-101,4.6594460438729e-96,FALSE,NA,NA
320,AFF1,4299,ENSG00000172493,Endothelial,0.814,0.732,2.89062691880361,2.00362989881941,0.672,0.344,1.68012067561098e-10,8.44781476903954e-6,FALSE,3.936789219453728,1.0006569789616813
321,AFF2,2334,ENSG00000155966,PVALB,0.866,0.574,1.71536246360904,1.18899865528896,0.76,0.52,0,0,FALSE,4.132261036893541,1.0033772799174665
322,AFF4,27125,ENSG00000072364,VLMC,1,0.893,1.73246456462069,1.20085292838686,0.709,0.418,NA,NA,FALSE,4.750823601130624,1.1229139534333372
323,AFMID,125061,ENSG00000183077,Oligodendrocyte,0.501,0.344,3.09407456542345,2.1446490614655,0.622,0.244,1.7051e-319,8.57351064e-315,FALSE,1.731252370444192,1.4377929382986825
324,AGAP1,116987,ENSG00000157985,OPC,0.999,0.97,2.91040288593571,2.01733755467986,0.954,0.908,0,0,FALSE,7.278951660268779,1.1096886447451735
325,AGAP1,116987,ENSG00000157985,Oligodendrocyte,0.988,0.97,2.28782168087942,1.58579714772548,0.873,0.746,0,0,FALSE,NA,NA
327,AGBL1,123624,ENSG00000273540,PVALB,0.779,0.69,1.63234227731227,1.1314534472278,0.624,0.248,9.2324210948042e-254,4.6421536506785e-249,FALSE,2.240831208492606,1.3035903265907782
328,AGBL2,79841,"ENSG00000165923, ENSG00000285501",Astrocyte,0.521,0.426,2.47966485384644,1.71877270217724,0.581,0.162,1.48796865508217e-95,7.48165519461866e-91,FALSE,NA,NA
330,AGFG1,3267,ENSG00000173744,Endothelial,0.843,0.879,2.39456201760344,1.65978391117776,0.647,0.294,3.76980618067555e-8,0.00189549624570547,FALSE,NA,NA
331,AGFG2,3268,ENSG00000106351,Astrocyte,0.503,0.397,2.26909727595984,1.57281837924782,0.58,0.16,4.32853283255467e-64,2.17642959353681e-59,FALSE,1.2531577767718147,1.3308875357678411
332,AGGF1,55109,ENSG00000164252,VLMC,0.455,0.555,1.75385655002036,1.2156807227532,0.478,0.044,NA,NA,FALSE,NA,NA
335,AGO2,27161,ENSG00000123908,Pericyte,0.406,0.683,2.36435110395795,1.63884330156225,0.412,0.176,3.19146049393565e-5,1,FALSE,NA,NA
336,AGO2,27161,ENSG00000123908,Oligodendrocyte,0.569,0.688,1.54985461800573,1.07427735874849,0.487,0.026,3.81074844642374e-68,1.91608242634632e-63,FALSE,NA,NA
337,AGPAT4,56895,ENSG00000026652,Oligodendrocyte,0.855,0.814,2.21446172794731,1.53494790318459,0.714,0.428,2.12276403377683e-296,1.06734698382333e-291,FALSE,4.746758888276868,1.1133396693803157
339,AGPAT9,84803,ENSG00000138678,PVALB,0.621,0.391,1.63200504691731,1.13121969693033,0.657,0.314,1.31265974167223e-261,6.60018444710216e-257,FALSE,2.044843535360333,1.2045746770211738
340,AGRN,375790,ENSG00000188157,Pericyte,0.688,0.448,3.2665371556814,2.26419101965487,0.713,0.426,8.19035478393597e-14,4.11819228891085e-9,FALSE,2.601196503261045,1.753931579225454
341,AGT,183,ENSG00000135744,Astrocyte,0.607,0.02,6.32981071868191,4.38749045313249,0.797,0.594,0,0,FALSE,3.046580241640676,3.707987999958215
342,AHCYL1,10768,ENSG00000168710,Astrocyte,0.897,0.659,2.84378855471862,1.97116401881185,0.821,0.642,0,0,FALSE,5.138079969952644,1.5892146276339927
343,AHCYL2,23382,ENSG00000158467,Astrocyte,0.989,0.877,3.0399761155517,2.10715087346424,0.916,0.832,0,0,FALSE,6.1220854144511065,1.5377118534419172
344,AHDC1,27245,ENSG00000126705,VLMC,0.636,0.643,2.45374526024258,1.70080660894947,0.657,0.314,1.39072187321202e-4,1,FALSE,3.1605345401401,1.2669921741459231
345,AHNAK,79026,ENSG00000124942,Pericyte,0.562,0.461,4.77145715698096,3.30732207552393,0.651,0.302,9.8994900715228e-40,4.97756260286238e-35,TRUE,NA,NA
346,AHNAK,79026,ENSG00000124942,Astrocyte,0.734,0.454,5.16866687695122,3.58264687301231,0.756,0.512,0,0,TRUE,NA,NA
347,AHNAK,79026,ENSG00000124942,Endothelial,0.643,0.461,4.40892548188049,3.05603426706437,0.677,0.354,1.03683449399118e-67,5.21330751923707e-63,TRUE,NA,NA
348,AHNAK,79026,ENSG00000124942,VLMC,0.727,0.461,5.6107442924719,3.88907158716971,0.783,0.566,2.026785846128e-42,1.01908819129162e-37,TRUE,3.6138418069556804,1.5592759019482667
349,AHR,196,ENSG00000106546,SST,0.522,0.345,1.64032215276642,1.13698467540006,0.616,0.232,2.7026060047922e-126,1.35889732526957e-121,FALSE,2.1001473767102086,1.116242325859223
351,AHSA2,130872,NA,Oligodendrocyte,0.463,0.549,1.65000297898682,1.14369491280022,0.517,0.034,2.18456992873318e-135,1.09842360586633e-130,FALSE,NA,NA
352,AHSA2,130872,NA,Microglia,0.388,0.548,2.08608918473543,1.44596683679595,0.479,0.042,9.83087892235417e-89,4.9430642309489e-84,FALSE,NA,NA
356,AIF1,199,"ENSG00000237727, ENSG00000235588, ENSG00000235985, ENSG00000206428, ENSG00000204472, ENSG00000234836",Microglia,0.428,0.006,7.92352502323433,5.49216902995105,0.712,0.424,0,0,FALSE,2.4994753092446005,38.76232816545895
357,AIF1L,83543,ENSG00000126878,Oligodendrocyte,0.41,0.125,4.98713625429194,3.45681943373075,0.663,0.326,0,0,FALSE,NA,NA
358,AIF1L,83543,ENSG00000126878,Endothelial,0.514,0.136,4.59030411114869,3.18175635255544,0.714,0.428,7.57040028039967e-42,3.80647296498776e-37,FALSE,2.081661989334887,1.3457986666129724
359,AIF1L,83543,ENSG00000126878,VLMC,0.364,0.137,1.5679498287634,1.0868200030668,0.624,0.248,NA,NA,FALSE,NA,NA
361,AIFM3,150209,ENSG00000183773,Astrocyte,0.655,0.283,3.88790910020643,2.69489323108144,0.749,0.498,0,0,FALSE,3.205451772195514,1.554924007353287
365,AK3,50808,ENSG00000147853,Astrocyte,0.669,0.526,1.65745368872178,1.14885935124618,0.622,0.244,2.06020031838963e-59,1.03588932208949e-54,FALSE,NA,NA
366,AK4,205,ENSG00000162433,Astrocyte,0.531,0.403,2.3091810676713,1.60060234645877,0.6,0.2,1.31602600150666e-72,6.61711033817566e-68,FALSE,1.8763656076065525,1.1728768135791663
367,AK5,26289,ENSG00000154027,L5/6 IT Car3,0.999,0.895,1.53877022980341,1.06659424631782,0.909,0.818,9.2818372854716e-250,4.66700060550797e-245,FALSE,6.97766934929731,1.0690557353697825
369,AKAP10,11216,ENSG00000108599,Microglia,0.599,0.79,1.66225630383645,1.15218827037223,0.442,0.116,1.0016817778763e-36,5.03655614733982e-32,FALSE,NA,NA
370,AKAP12,9590,ENSG00000131016,Endothelial,0.571,0.751,1.79159822079922,1.24184125544319,0.402,0.196,0.00463189068405523,1,FALSE,NA,NA
371,AKAP13,11214,ENSG00000170776,VLMC,0.909,0.809,2.66654533844717,1.84830838317993,0.758,0.516,0.00254712911523433,1,FALSE,NA,NA
372,AKAP13,11214,ENSG00000170776,Microglia,0.952,0.806,3.74347158827869,2.59477677692165,0.837,0.674,1.24e-322,6.21053e-318,FALSE,5.403864194168117,1.1605210584063155
373,AKAP13,11214,ENSG00000170776,Endothelial,0.757,0.809,1.65479448015159,1.14701612832325,0.497,0.00600000000000001,NA,NA,FALSE,NA,NA
374,AKAP7,9465,ENSG00000118507,VLMC,0.909,0.737,4.39916018126983,3.04926547647877,0.857,0.714,2.67949367371203e-8,0.00134727621407915,FALSE,5.952689034005891,1.5837474105266764
376,AKIRIN1,79647,ENSG00000174574,VLMC,0.364,0.473,3.01076029322086,2.08690000858788,0.457,0.086,NA,NA,FALSE,NA,NA
379,AKR1A1,10327,ENSG00000117448,Microglia,0.384,0.414,3.10016526210594,2.14887081069862,0.507,0.014,9.84222866169699e-32,4.94877099338786e-27,FALSE,1.4967429784545365,1.0070904405934127
380,AKR1C1,1645,ENSG00000187134,VLMC,0.727,0.173,3.72391137489844,2.58121867016596,0.808,0.616,7.65766541938392e-6,0.385035074952043,FALSE,2.9824911249117445,1.264388757888565
381,AKR1C1,1645,ENSG00000187134,L5/6 IT Car3,0.658,0.162,2.8334597105723,1.96400460961339,0.769,0.538,0,0,FALSE,NA,NA
382,AKR1C2,1646,ENSG00000151632,L5/6 IT Car3,0.548,0.155,2.1992725498414,1.52441956720545,0.706,0.412,5.21196745499398e-197,2.62062935604552e-192,TRUE,NA,NA
383,AKR1C2,1646,ENSG00000151632,VLMC,0.909,0.164,6.24746564856572,4.33041319994844,0.936,0.872,1.58802847019235e-15,7.98476595097415e-11,TRUE,5.255371080847119,2.944049200435085
385,ALCAM,214,ENSG00000170017,Oligodendrocyte,0.954,0.609,2.28475641245607,1.58367246556019,0.842,0.684,0,0,FALSE,NA,NA
386,ALCAM,214,ENSG00000170017,OPC,0.95,0.618,1.79992842814597,1.24761531517908,0.807,0.614,1.07903184758093e-177,5.42548003282167e-173,FALSE,NA,NA
387,ALCAM,214,ENSG00000170017,L5/6 NP,0.993,0.617,1.79991802396367,1.24760810354945,0.871,0.742,4.42779532116478e-285,2.22633976543487e-280,FALSE,6.547199038882218,1.060022177734915
389,ALDH1A1,216,ENSG00000165092,VLMC,0.364,0.084,4.93733173174949,3.42229756935131,0.649,0.298,0.0018648409930293,1,FALSE,1.8251443887478696,1.715849371605025
390,ALDH1A2,8854,ENSG00000128918,L6b,0.473,0.218,1.63893487312288,1.1360230864265,0.647,0.294,5.50488687397751e-124,2.76791216910463e-119,FALSE,NA,NA
391,ALDH1A2,8854,ENSG00000128918,VLMC,0.818,0.224,5.53729111486932,3.8381577242113,0.864,0.728,6.86354475880966e-11,3.45105894017709e-6,FALSE,4.258734092352911,2.83900641941758
393,ALDH1L1,10840,ENSG00000144908,Astrocyte,0.728,0.065,6.11811638664384,4.24075512373978,0.85,0.7,0,0,FALSE,3.2342660651439097,6.073416576278388
394,ALDH2,217,ENSG00000111275,Astrocyte,0.698,0.496,2.64942889644512,1.83644416966498,0.674,0.348,4.01492574024343e-160,2.0187448114518e-155,FALSE,2.767537581947369,1.4830116990385465
397,ALDH7A1,501,ENSG00000164904,VLMC,0.727,0.549,1.94888546055882,1.35086446222061,0.591,0.182,NA,NA,FALSE,NA,NA
398,ALDH7A1,501,ENSG00000164904,Astrocyte,0.79,0.543,2.92447947069147,2.02709469971523,0.729,0.458,3.56400867049458e-259,1.79201919961138e-254,FALSE,3.21598019031549,1.6606129319699814
399,ALDOA,226,ENSG00000149925,Pericyte,0.688,0.835,1.62324141465152,1.12514520993384,0.598,0.196,1.06142254086921e-5,0.533693867774447,FALSE,NA,NA
